Account ID,Account Name,Brand Name,# of Branches,Sector,Contact Person
828568,Mahilat Aldanah Cafe,,1,,
629853,_____ _____ _______ ______ _________,,1,,
983691,Helmy Restaurant,,1,,
452336,____ ____ _______ ______ _______,,1,,
854693,Alorkedah Company,,1,,
911656,Laghawees (Al Ahsa),,1,,
764591,_____ ____ _______ ______ _______,,1,,
278688,A guest koshari buffet to serve meals,,1,,
576201,____ ____ _______ ________,,0,,
929784,Fwal Alsalam,,1,,
179458,Nola pizzeria,,1,,
595544,____ _____ _______ ______ _______ - Super Bun,,1,,
708924,____ _____ _____ ________,,1,,
170644,Taste I like it Est to serve meals,,0,,
378689,Solena Restaurant,,1,,
532973,____ ____ ____ ____ _______ ______ _______,,1,,
911434,_____ ___ ______ _________,,1,,
630689,____ _____ ___ ______ _______,,1,,
367299,Tea 12,,1,,
331123,_____ ___ ______ ______ _______,,1,,
872213,____ _____ ______ ______ _______,,1,,
391576,_____ ____ ______ _________,,1,,
662968,____ ______ _______ ______ _________,,1,,
926839,____ _________ ______ _______,,1,,
474529,_____ ____ ______ _______,,1,,
308281,Check in factory,,1,,
553115,Colada,,1,,
785506,____ ____ _______ ______ _______,,1,,
217471,____ ______ ________ ______ _______,,1,,
391856,_____ ___ ___ ______ _________,,1,,
581979,_____ ___ ______ ___ ____ ____ _______ ______ _______,,1,,
386666,____ ____ _______ _______ _______,,4,,
118889,____ ______ ______ _______ _______,,1,,
870311,_____ ___ _____ ______ _______,,1,,
296483,____ _______ ______ _______,,1,,
480477,____ ______ ______ _______,,1,,
452300,____ ______ _______ ______ _______,,3,,
984178,____ ______ ___ ______ _______,,1,,
267291,_____ ____ _____ ______ _________,,1,,
577267,____ ______ _____ _______ ____ ___ ____,,6,,
101875,_____ ______ _______ ______ _________,,1,,
298261,____ ____ ____ __ ___ ______ ______ _______,,2,,
288590,_____ ____ _________ ____ _______ ______ _______,,1,,
300743,____ ____ _____ ______ _______,,1,,
502369,_____ ____ ______ ______ _________,,1,,
754938,Qwam Specialty Coffee,,1,,
363758,_____ _______ _______ _______ ______ ________,,1,,
882391,____ ____ ____ __ ____ _______ ______ _________,,1,,
432475,____ ______ ________ ______ _______ (To Go),,1,,
392705,____ _____ _______ ______ _________,,1,,
820665,____ ___ ____ ________,,1,,
251124,_____ ____ ___ ______ _________,,1,,
795523,____ ____ ___ _______ _______,,1,,
658404,____ ____ ________ ______ _________,,1,,
568529,____ ____ __ ____ __ ____ ___ ______ _______,,1,,
401580,____ ____ ____ _________ _______,,1,,
183577,_____ ________ ______,,1,,
919675,_____ ____ _____ ________,,2,,
387182,_____ __ ___ ______ _______,,2,,
822114,____ _______ _________ _______,,1,,
155643,___ ____ ______ ______ _________,,1,,
350950,_____ ____ ______ _______,,1,,
991826,____ __ ___ ______ _______,,1,,
240090,____ _______ _____ _____ ______ _______,,3,,
960757,____ ________ _______ ______ _______,,3,,
353199,_____ _______ _______ ______ _______,,1,,
936750,____ ______ ______ ______ _______,,1,,
638538,____ _____ _______ _______,,3,,
277501,_____ _____ ________,,1,,
566805,____ ___ _____ ______ _______,,1,,
179151,____ ___ ______ ______ _______,,1,,
509652,Busto Bakery,,1,,
911718,_____ ____ ______ _______,,2,,
143075,____ ____ ______ _________,,2,,
525078,Gazzal Restaurant,,1,,
117097,LAILAC'S CORNER,,1,,
611149,____ _______ ______ _______,,1,,
225227,_____ _________ ____ ___ _______ _________,,1,,
588982,Capio Diem Cafe,,1,,
278547,____ ____ _ ____ _______ _______,,1,,
260169,Boulevard Vie,,1,,
360760,Al Jouri Restaurant,,1,,
985674,_____ _______ _______ _______ _______,,1,,
388533,_____ ______ ______ _______,,1,,
696553,____ ____ ____ ______ _________,,1,,
761140,_____ ______ ______ ______ _______,,1,,
348022,_____ ___ ______ _______ ______ _________,,1,,
860899,_____ _____ _____ _______,,1,,
675036,_____ _____ ______ _______,,2,,
712061,____ ____ ______ ______ _______,,1,,
298745,____ ____ ______ _______,,1,,
266088,_____ ___ _____ ______ _______,,1,,
991541,____ ____ _____ ______ _______,,1,,
798841,____ _____ _________ _______,,1,,
814611,____ ___ ______ _________,,1,,
711920,____ ______ ________ _______,,2,,
971340,Organic Garden Coffee Shop For Drinks Services,,1,,
898486,_____ ______ _______ ______ _______,,2,,
212383,____ _____ _____ ______ _________,,1,,
736782,_____ ___ _ ____ ___ ______ _________,,2,,
354777,_____ _______ ______ _________,,1,,
115321,____ ___ _____ _______,,1,,
120891,____ ___ ___ ______ _________,,1,,
704442,Muradi Beverage Serving Est.,,1,,
649572,_____ ___ ______ ______ _________,,2,,
825160,_____ _____ ______ ______ _________,,1,,
169446,W-Cafe,,2,,
570705,____ ____ _______ ___ ______ ______ _________,,2,,
993018,_____ ____ ____ ____ ______ ________,,1,,
788579,____ ____ ___ ______ _________,,1,,
701469,_____ _______ ________ ______ _______,,2,,
523539,Sharei Jareer,,1,,
118174,_____ ___ _______ ______ _______,,6,,
120212,_____ ____ ____ _____ ______ ______ _______,,1,,
842441,Restaurant Mutam Adafa Taka Latqudim Oujbat For Meals,,1,,
410484,____ ____ ______ _______,,1,,
428623,____ ____ ___ _________ ____ ___ _________ ________,,2,,
613826,____ ___ ______ _______,,1,,
868489,Company AL-ATAMAH AL-JADIDA Food (One Partner),,1,,
531025,_____ ____ ____ ____ ______ _________,,1,,
311012,_____ _______ ______ ________,,1,,
791883,Café MAQHA THLATHA ARBAA LATQUDIM MASHROBAT For Beverages,,1,,
844901,Nhm Cafe,,1,,
414526,____ _____ _______ ____ ___ ____,,1,,
926893,Yucca,,1,,
572180,Lost Cafe 3,,1,,
781153,____ ______ ______ _______,,1,,
559737,____ _____ ________,,1,,
617085,_____ ___ ____ ____ ________,,2,,
703250,____ ___ ______ _________,,2,,
765693,____ ____ _____ _______,,3,,
194541,_____ ___ _____ ______ ______ _______,,1,,
228163,Sahseh/Banco,,3,,
948618,_____ _____ ________ ________,,2,,
513656,_____ ____ ___ ____ ________ _______ _______,,2,,
710797,____ ______ ____ ______ _______,,5,,
875530,____ ___ ______ ______ _______,,1,,
141859,____ ____ ______ _________,,1,,
619878,____ _____ ______ _________,,1,,
510990,____ ____ ______ _________,,1,,
729013,____ ___ ____ ______ _________,,1,,
738588,_____ ____ ___ ___ ______ ________,,0,,
258622,_____ ___ ____ __ _________ _____ _______ ________,,2,,
672767,_____ ____ _______ _______,,1,,
511839,____ ___ __ ____ _____ _ ____ ____ ________,,1,,
847720,Sommarcafe,,1,,
340917,_____ ____ ____ ____ ______ ________,,1,,
749282,____ _______ ________ ____ ___ ____,,1,,
579713,____ _________ _______ ______ ______ _______,,1,,
936054,____ _____ _____ ___ ____ ______ _________,,1,,
612161,____ ___ ______ _______,,2,,
174477,____ ____ ____ _______ ______ _________ _______,,1,,
678507,____ ____ _______ ______ _______,,2,,
339761,Hartna Almomayzah Restaurant For Meals Services,,2,,
309425,____ ____ ____ ______ _________,,1,,
907360,____ ____ ______ _________,,2,,
274952,____ ____ ______ _______,,1,,
371717,___ ____ ______ _________,,1,,
696175,Gardenia Flower,,1,,
777600,____ _____ ___ ____ _____ ______ _______,,1,,
565291,.____ ____ ___ __ ____ ______ ______ _______,,1,,
755613,_____ _____ ____ ______ _______,,1,,
876816,Lost Cafe 4 ____ ____ ______ _________,,1,,
515035,____ ______ ______ ______ _________,,1,,
759107,____ ___ ____ ___ _______ ______ _______,,1,,
770275,____ ______ ______ _________,,1,,
822123,____ ___ _____ ______ _______,,2,,
355911,____ _____ _____ ________,,1,,
281859,____ ______ ______ _______,,1,,
987793,____ ____ _____ _______ ____ ___ ____,,2,,
121955,_____ ____ ____ ________,,2,,
929157,____ ______ ______ _______,,2,,
910751,_____ _____ ___ ______ _______,,1,,
352753,_____ ___ _____ _______,,1,,
912791,____ _____ ___ _______ _______,,1,,
739776,_____ ____ __ ____ __ ____ ______ ______ _______,,1,,
342770,____ ______ _____ ______ _________,,2,,
512548,___ ___ ___ ______ _________,,1,,
376711,_____ ____ _____ ______ _______,,1,,
435400,_____ ____ ____ ______ _________,,1,,
500819,____ ______ ______ _________,,1,,
976583,____ ___ _______ _______,,1,,
915934,____ ___ ___ ___ _________ _______,,1,,
233587,____ ____ ____ ______ _______,,1,,
190773,____ _____ ______ ______ _______,,1,,
426459,_____ _____ ______ ______ _______,,1,,
602217,____ _____ ______ _________,,1,,
191006,Our Food for meals,,1,,
603895,_____ ___ _________ _______,,1,,
648736,____ ____ ________,,1,,
760015,Icen Slice,,4,,
640787,____ ____ ______ ______ _______,,1,,
824011,_____ _____ ______ ______ _______,,3,,
664310,_____ ___ _______ ______ _______,,1,,
462449,_____ ___ ___ ______ _______,,0,,
535958,____ _____ _______ _______ _______ (___ ____),,3,,
803776,____ _____ _______ ______ _________,,1,,
118868,____ ___ ____ ______ _________,,1,,
948401,____ ____ ______ _________ 6,,1,,
596521,____ ____ ____ ______ _________,,1,,
929797,_____ ______ ______ _______,,1,,
954598,_____ _____ ___ ______ _________,,1,,
293994,_____ _____ _______ _______,,1,,
756259,_____ ____ ____ ______ _______,,1,,
592346,_____ ____ ______ ______ _______,,1,,
218057,_____ ___ _____ ________,,2,,
174641,____ ______ ________,,1,,
365873,_____ _____ ______ _________,,1,,
167145,____ _____ ______ _________,,3,,
434718,_____ ______ ______ ________,,1,,
560723,____ ____ ______ _______ ____ ___ ____,,1,,
507542,____ ____ ______ _______ _______,,1,,
321288,____ _____ _______ _______,,1,,
701178,_____ ____ __ ____ __ ____ _______ _______ _ _________,,1,,
653284,____ ___ ____ ______ _________,,1,,
132807,_____ ____ ____ ____ ______ _______ ________,,1,,
587065,____ ___ ______ _________,,1,,
608864,____ _____ ______ ______ _______,,1,,
188231,____ __ __ __ ______ _________ (B),,1,,
338276,_____ ___ _____ ______ _______,,1,,
893737,_____ ______ ____ _______,,1,,
207790,_____ ____ _______ ____ ______ ________,,1,,
934675,_____ _____ ______ ________,,4,,
822302,Sidra Coffee,,1,,
642934,____ ______ ______ _________,,1,,
423619,____ ____ ______ _______,,1,,
467697,Khobz & Nawashif,,1,,
714493,_____ _____ ____ _______ _______ ________,,1,,
507054,_____ _____ ________,,1,,
331879,_____ ____ _____ ____ ___ ________,,1,,
440662,_____ ___ ______ _________,,2,,
652086,_____ ____ ____ ______ _______,,1,,
442409,_____ _____ _____ ______ _______,,1,,
255676,____ _____ ____ _____ _______ ______ _________,,1,,
200925,_____ ___ ______ ______ _______,,1,,
849529,____ ___ _____ _______ _______,,1,,
437821,_____ _______ ______ ______ _________,,4,,
817712,____ ______ ___ ________,,1,,
989625,Jos Cafe,,1,,
990580,____ ____ ________ ____ ___ ____,,8,,
276272,____ _____ ___ ______ ______ _________,,1,,
305331,____ _____ ______ _______,,1,,
898242,_____ ___ _______ _______,,2,,
606637,Jifan Trading Company / Koshari Station Franchise,,2,,
610511,(Koshari Station) Ry Franchise,,2,,
611563,____ _____ ___ _________,,3,,
531843,____ ____ ______ _______ _______,,1,,
794181,____ _____ ___ __ ___ ________ ______ _________,,2,,
142421,____ ______ ______ ______ _______,,2,,
777702,_____ ______ ______ _________ ______ _________,,1,,
301628,____ ___ ______ ____ ___ ____,,2,,
401918,____ _____ ____ ______ _______,,1,,
536045,_____ ____ ____ ______ _________,,2,,
509404,____ _____ ______ _______,,2,,
282456,______ ______ ____ ______ _________,,1,,
529517,____ ____ _____ ______ _________,,1,,
410234,___ _________ __ ____ ______,,1,,
618366,____ _______ ______ ________,,1,,
354865,_____ _____ ____ _______,,1,,
300021,____ ______ _____ _______,,1,,
363293,____ ______ ______ _________,,1,,
528711,_____ ____ _____ ________,,1,,
613115,_____ ____ _______ ______ _______,,2,,
204803,____ ___ ___ ______ _________,,1,,
329540,____ ____ ______ _________,,4,,
346056,____ ___ _______ ________,,1,,
728840,____ ___ ___ ______ _________,,1,,
594116,____ ____ __ _____ __ _____ ______ ______ _______,,1,,
217139,____ ___ ____ ______ _______,,3,,
917903,____ ______ ______ ______ _______,,1,,
715918,___ ____ ____ __ ____ ________ ____ ________,,1,,
634924,____ ______ _____ ______ _________,,2,,
778853,_____ ___ __ ______ _________,,1,,
312008,_____ ___ ___ ______ _______,,1,,
589709,____ ____ ___ ______ _________,,2,,
619035,_____ _________ _________ ____ _____ ________,,0,,
500424,_____ _____ _______ ______ _________,,2,,
354032,____ _____ _____ ______ _________,,1,,
408110,____ _____ ____ ____ _____ ______ _________,,1,,
639475,____ ____ _____ ______ _________,,1,,
352174,____ ___ ____ ______ _________,,1,,
509997,____ _______ _______ ______ _______,,2,,
397550,Coffee shahi,,1,,
952650,____ _____ __ ____ ________,,1,,
757510,_____ _____ ____ ______ _______,,1,,
340817,____ ____ ____ ______ _________,,0,,
939813,Samakoza,,1,,
639984,Cairokee Coffee,,2,,
529663,____ _____ ______ _______ ______ _________,,2,,
972627,____ ______ ____ ________ _ ________,,1,,
548326,_____ ____ __ ______ _______,,1,,
325672,____ _____ ______ ________,,1,,
118114,_____ _____ _ _____ _______ ________,,1,,
223775,____ ___ ____ ____ _____ ______ ________ ________,,5,,
390475,_____ _____ _____ _______ _______,,0,,
622365,____ ______ _______ _______,,2,,
844312,_____ _____ ____ _______ _______,,1,,
361768,____ ____ _______ __________ _______ ____ ___ ____,,7,,
410001,____ _____ ______ _________,,1,,
218925,Ahla Alward,,1,,
646890,____ ___ ______ ______ _______,,1,,
611176,____ ____ _______ _______ _______,,1,,
843570,_____ _____ ____ ________,,1,,
453027,____ ____ ______ _________,,2,,
297172,____ ___ _____ _______,,2,,
944046,_____ ______ _______ _______,,1,,
248130,____ ___ ____ _______ _______,,1,,
277547,_____ ___ _______,,1,,
829758,Forest Way,,0,,
139443,____ ____ ______ ________,,0,,
498561,____ ____ _________ ________,,1,,
448526,____ ___ _____ ______ _________,,1,,
614615,Six Dimensions Trading Company,,1,,
489109,____ ____ _____ ______ _______,,1,,
347863,SOV Pizzeria,,1,,
676520,_____ ___ ___ ______ _________,,5,,
277149,_____ _______ ____ ___ _______ ______ _______,,1,,
561102,____ _____ ____ ___ ___ ______ _________,,1,,
633303,____ _____ ______ _______,,1,,
335419,_____ ___ ____ ______ _________,,1,,
480235,____ _____ _____ ______ _________,,1,,
761107,____ ______ ____ ______ _______,,1,,
694093,____ ___ ____ ______ _________,,1,,
234120,____ ____ _____ ______ _______,,1,,
615647,____ _______ _______ ______ _______,,1,,
198197,_____ ______ ______ ______ _______,,1,,
490828,_____ _____ ______ _________,,2,,
590911,_____ ____ ____ ______ _______,,1,,
431063,____ ____ _______ _______,,1,,
146552,Elephant Veterinary Establishment,,1,,
616092,_____ _______ ____ ___ _______ _____ ________,,1,,
981729,____ ____ _______ __________ _______ ____ ___ ____,,2,,
611214,_____ ____ _______ ______ _______,,1,,
375248,_____ _____ _______ ________,,1,,
737445,sweets makers,,1,,
191377,Konafa Food Artist Foundation,,1,,
895638,Kunafa Bakora,,1,,
414878,Tifashi,,1,,
458037,_____ ____ ____ ____ ____ ______ _________,,1,,
567237,_____ _________ ________ ______ _______,,2,,
332354,Tanoor Alsadah,,1,,
571891,____ _____ ______ ______ _________ ____ ___ ____,,1,,
171338,____ ____ ________,,0,,
885466,____ _____ ______ ______ _______,,1,,
724432,____ ____,,1,,
308781,Wort,,1,,
638121,ALhumasani3,,1,,
426713,SOUL BURGER,,0,,
218227,_____ _____ ______ _______,,1,,
329420,_____ _____ _______ _______,,3,,
681949,____ ____ ______ ______ _______,,1,,
556824,_____ ____ _____ __ ___ _______ ________,,1,,
405715,Ten Degrees,,3,,
146300,_____,,1,,
533120,____ ____ ___ ______ _______,,1,,
313711,_____ ____ ___ ________,,1,,
377404,_____ _____ _____ _______ _______,,1,,
871190,____ _____ ___ ______ _______,,1,,
944092,___ ____ _____ ___ ______,,1,,
410483,_____ _____ _____ ______ ______ _________,,1,,
232358,Thursday’s Project,,1,,
387177,Spell Coffee,,1,,
689294,____ ____ ______ ________,,1,,
271069,Aura Cafe,,1,,
629563,____ _____ ______ _______ ________ ( ____ ___ ),,1,,
143321,____ _____ ____ _______ _______,,1,,
137442,____ ____ ___ ______ _______,,2,,
451741,the barking lot,,1,,
299832,____ _____ ______ _______ _______,,3,,
425698,____ ______ _______ ______ _______,,2,,
767507,_____ ___ _______ _______ _______,,1,,
917077,___ ______ ____ ________,,2,,
508527,___ ___ ______ _________,,2,,
441390,____ _____ ______ _______,,1,,
608114,Muasasat Ahla Alatbaq,,1,,
927821,____ ____ ______ _________,,2,,
644926,____ ___ ____ ________,,3,,
672808,____ ____ ______ ______ _______,,3,,
270368,____ ____ _____ ______ _________,,4,,
593334,____ ___ _____ _______ ____ ___ ____,,7,,
225280,_____ ______ ______ ______ _______,,2,,
731352,____ ___ ____ ______ _______,,1,,
158230,Foutur Awal,,1,,
722958,_____ ____ ___ _____,,1,,
538786,____ _____ ____ ___ ____ ______ _______,,1,,
544341,____ ___ ______ ______ _________,,1,,
502855,_____ ______ ________,,1,,
907182,_____ ___ _______,,1,,
478769,____ _____ ____ ______ _________,,1,,
247387,_____ ___ ___ ___ ____ ______ _________,,1,,
834233,____ __ ____ ______ _______,,1,,
998157,____ ____ ____ ______ _________,,1,,
295384,____ _____ ________,,1,,
296996,_____ _____ _____ ________ _________,,1,,
980863,____ _____ ______ ________ _______ (____ ___ ____),,4,,
649830,____ _____ _____,,1,,
649577,Taj Al Deyafa (Twenty Fries),,1,,
562740,_____ _______ _______ ______ _______,,1,,
